Konten,Judul video,Waktu publikasi video,Durasi,Penayangan tak dilewati,Rata-rata durasi tonton,Persentase penayangan rata-rata (%),Diviralkan,Poin hype,Subscriber yang diperoleh,Subscriber yang hilang,Suka,Tidak suka,Suka (vs. tidak suka) (%),Pembagian,Komentar ditambahkan,Pendapatan transaksi (IDR),Transaksi,YouTube Premium (IDR),Iklan Halaman Tonton (IDR),Estimasi pendapatan DoubleClick (IDR),Estimasi pendapatan AdSense (IDR),Pendapatan iklan YouTube (IDR),Tayangan iklan,CPM berbasis-pemutaran (IDR),CPM (IDR),Estimasi pemutaran yang dimonetisasi,RPM (IDR),Rubi,Klik produk,Tayangan produk,Total penjualan (IDR),Pesanan,Komisi yang disetujui (IDR),Komisi tertunda (IDR),Komisi yang dihapus (IDR),Penayangan YouTube Premium,Waktu tonton YouTube Premium (jam),Jam streaming,Set pengingat,Pesan chat,Reaksi,Perubahan jumlah subscriber per postingan,Penayangan klip komunitas,Waktu tonton dari klip komunitas (jam),Jumlah klik pada kartu,Kartu ditampilkan,Jumlah klik pada teaser kartu,Teaser kartu ditampilkan,Klik pada elemen layar akhir,Klik per elemen layar akhir yang ditampilkan (%),Elemen layar akhir yang ditampilkan,Penayangan,Waktu tonton (jam),Subscriber,Estimasi pendapatan (IDR),Tayangan,Rasio klik-tayang dari tayangan (%),avg_watch_seconds,durasi_detik,published_at,like_rate,comment_rate,share_rate,dislike_ratio,engagement_rate,watch_time_ratio,revenue_per_view,subscriber_net,subscriber_net_per_view,ctr,impression_to_view_rate,upload_hour,upload_day,upload_day_name,upload_month,upload_year,video_age_days,duration_bucket,title_length,title_words,sensational_count,has_symbol,caps_ratio,topic_cluster,topic_score,entity_count,avg_watch_minutes,perf_score,performance_class
pmOt_wh1tQk,SEKUTU JIRAN LEPAS TANGAN TAK AKAN BANTU MALAYSIA JIKA HADAPI INDONESIA,"Dec 13, 2025",572.0,106149.0,0:04:27,46.72,0.0,0.0,92.0,23.0,1024.0,31.0,97.06,35.0,447.0,0.0,0.0,5023.523,324625.589,0.0,324625.589,590228.617,90908.0,7100.836,6492.593,83121.0,3105.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,42.081,0.1922,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,106149.0,7880.3739,69.0,329649.112,671322.0,14.44,267.0,572.0,2025-12-13,0.009646817209771171,0.00421106180934347,0.0003297251975996006,0.029383886255924172,0.014187604216714242,0.46678321678321677,3.1055319597923674,69.0,0.000650029675267784,0.1444,0.15811935256106607,0,5,Saturday,12,2025,124,panjang (7-15 mnt),71,11,0,0,1.0,malaysia,2,3,4.45,472363.05000000005,sangat_bagus
EYhfk27SWMo,TNI LEBIH DIHORMATI DARI PASUKAN PBB⁉️INILAH BUKTI SAAT ASEAN REBUTAN BANTUAN TNI‼️,"Aug 6, 2025",613.0,105418.0,0:03:47,37.14,0.0,0.0,197.0,16.0,833.0,14.0,98.35,24.0,66.0,0.0,3.0,6397.147,260138.087,0.0,260138.087,472978.403,73411.0,7543.395,6442.882,62701.0,2638.907,0.0,67.0,1404.0,215796.956,1.0,32186.289,11653.023,0.0,894.0,56.9094,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,105418.0,6666.2798,181.0,278188.257,736451.0,12.16,227.0,613.0,2025-08-06,0.007901876339904001,0.0006260790377354911,0.00022766510463108767,0.01652892561983471,0.00875562048227058,0.3703099510603589,2.6389066098768708,181.0,0.0017169743307594528,0.1216,0.14314326411397363,0,2,Wednesday,8,2025,253,panjang (7-15 mnt),83,12,0,1,1.0,militer_tni,1,3,3.783333333333333,398831.43333333335,sangat_bagus
3pawgPmemsE,"INI ALASAN NEGARA ARAB TAK MAU MALAYSIA MASUK KE GAZA, JUSTRU PILIH PASUKAN INDONESIA","Nov 6, 2025",632.0,105162.0,0:04:30,42.76,0.0,0.0,168.0,20.0,1398.0,18.0,98.73,55.0,307.0,0.0,0.0,11548.807,316499.504,0.0,316499.504,575452.898,84471.0,7747.807,6812.431,74273.0,3119.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0,85.9207,0.2088,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,105162.0,7893.64,148.0,328048.311,669975.0,13.35,270.0,632.0,2025-11-06,0.013293775318080675,0.0029193054525398906,0.0005230026055038893,0.012711864406779662,0.016736083376124457,0.4272151898734177,3.1194567524390937,148.0,0.0014073524657195564,0.1335,0.15696406582335162,0,3,Thursday,11,2025,161,panjang (7-15 mnt),85,14,0,0,1.0,israel_palestina,1,3,4.5,473229.0,sangat_bagus
ZXNY9RaTD1k,"AFRIKA TERHARU‼ INDONESIA BANGUN SUMBER AIR BERSIH ATASI KRISIS PARAH, RAKYAT  AFRIKA BERTERIMAKASIH","Aug 26, 2025",515.0,104257.0,0:03:06,36.18,0.0,0.0,300.0,27.0,1190.0,15.0,98.76,20.0,72.0,0.0,8.0,4669.15,212547.569,0.0,212547.569,386450.395,59622.0,7264.788,6481.674,53195.0,2636.454,0.0,61.0,1266.0,1067627.145,6.0,57813.06,63652.56,-6000.729,830.0,36.673,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,104257.0,5396.3861,273.0,274868.549,515948.0,16.6,186.0,515.0,2025-08-26,0.011414101691013553,0.0006906011107167864,0.000191833641865774,0.012448132780082987,0.012296536443596113,0.3611650485436893,2.6364517394515476,273.0,0.002618529211467815,0.166,0.20206881313620753,0,1,Tuesday,8,2025,233,panjang (7-15 mnt),100,13,0,1,1.0,amerika_barat,1,1,3.1,323196.7,sangat_bagus
zuR_v1frnTI,"KAPOK! POLITISI MALAYSIA SOK PALING DERMAWAN BANTU ACEH, DIBUNGKAM KERAS ABANG MELAYU RIAU","Dec 20, 2025",729.0,104227.0,0:05:16,43.46,0.0,0.0,260.0,33.0,1712.0,38.0,97.83,176.0,1418.0,0.0,0.0,8400.466,416256.645,0.0,416256.645,756829.937,93680.0,10238.777,8078.885,73918.0,4074.346,0.0,100.0,2185.0,0.0,0.0,0.0,0.0,0.0,761.0,65.7095,0.2358,10.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,1.99,54828.0,104227.0,9173.2931,227.0,424657.112,535884.0,16.61,316.0,729.0,2025-12-20,0.01642568624252833,0.01360492003031844,0.0016886219501664635,0.021714285714285714,0.03171922822301323,0.4334705075445816,4.074348412599423,227.0,0.0021779385379987913,0.1661,0.19449545050794576,0,5,Saturday,12,2025,117,panjang (7-15 mnt),90,13,0,0,1.0,malaysia,2,3,5.266666666666667,548928.8666666667,sangat_bagus
HAktQx6ycTw,"DUNIA TERCENGANG‼ PASUKAN ASKAR MALAYSIA BIKIN NGAKAK VS TENTARA RUSIA, CHINA, AMERIKA, & TNI","Jul 30, 2025",1080.0,102305.0,0:05:51,32.51,0.0,0.0,162.0,9.0,646.0,47.0,93.22,22.0,315.0,0.0,0.0,10252.644,299076.395,0.0,299076.395,543776.018,81384.0,8507.8,6681.608,63915.0,3023.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,86.2639,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,2.73,13765.0,102305.0,9978.2844,153.0,309329.039,722661.0,11.74,351.0,1080.0,2025-07-30,0.006314451884072137,0.003079028395484092,0.00021504325301793657,0.06782106782106782,0.009608523532574166,0.325,3.0235964908850983,153.0,0.0014955280778065588,0.1174,0.1415670694834784,0,2,Wednesday,7,2025,260,sangat panjang (>15 mnt),93,14,0,1,1.0,amerika_barat,2,6,5.85,598484.25,sangat_bagus
2TyE6hNYSF4,"PUTIN NGAMUK! SIAPA BERANI SENTUH INDONESIA, SIAP-SIAP HADAPI KEKUATAN RUSIA TANPA AMPUN!","May 24, 2025",501.0,101014.0,0:02:58,35.62,0.0,0.0,208.0,15.0,746.0,18.0,97.64,69.0,103.0,0.0,0.0,974.915,209090.518,0.0,209090.518,380164.536,66985.0,6332.171,5675.368,60037.0,2079.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,13.773,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,101014.0,5006.9321,193.0,210065.433,668232.0,13.46,178.0,501.0,2025-05-24,0.0073851149345635254,0.0010196606410992535,0.0006830736333577524,0.02356020942408377,0.009087849209020532,0.35528942115768464,2.0795675153939057,193.0,0.0019106262498267566,0.1346,0.15116606208622155,0,5,Saturday,5,2025,327,panjang (7-15 mnt),89,12,2,0,1.0,rusia,2,2,2.966666666666667,299674.8666666667,sangat_bagus
RhSDndB86tM,PANTAS CIUT‼ INILAH HAL TERBURUK JIKA NEGARA INI IKUT CAMPUR KONFLIK TIMOR LESTE-INDONESIA,"Sep 2, 2025",587.0,100430.0,0:03:40,37.56,0.0,0.0,352.0,14.0,902.0,63.0,93.47,43.0,568.0,0.0,0.0,1888.935,217323.71,0.0,217323.71,395134.459,59785.0,7339.868,6609.257,53834.0,2182.743,0.0,90.0,1192.0,0.0,0.0,0.0,0.0,0.0,270.0,15.832,0.2009,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100430.0,6150.0194,338.0,219212.645,668191.0,13.56,220.0,587.0,2025-09-02,0.008981380065717415,0.005655680573533804,0.000428158916658369,0.06528497409326425,0.015065219555909589,0.3747870528109029,2.182740665139898,338.0,0.003365528228616947,0.1356,0.15030133599524687,0,1,Tuesday,9,2025,226,panjang (7-15 mnt),90,13,0,1,1.0,amerika_barat,1,1,3.6666666666666665,368243.3333333333,sangat_bagus
 -rCZzU_YLq8,"MALAYSIA KETAKUTAN, TNI DITERJUNKAN 750 BATALYON DI PERBATASAN","Dec 3, 2025",611.0,96402.0,0:04:28,44.01,0.0,0.0,131.0,27.0,1305.0,23.0,98.27,39.0,497.0,0.0,1.0,4032.635,381067.007,0.0,381067.007,692849.257,92522.0,8881.316,7488.481,78012.0,4004.146,0.0,75.0,1352.0,16812.976,1.0,0.0,907.901,0.0,465.0,33.3015,0.2028,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,1.55,43906.0,96402.0,7199.9701,104.0,386007.542,588860.0,14.4,268.0,611.0,2025-12-03,0.013537063546399452,0.005155494699280098,0.00040455592207630547,0.017319277108433735,0.019097114167755856,0.4386252045826514,4.004144540569698,104.0,0.0010788157922034813,0.14400000000000002,0.16370954046802297,0,2,Wednesday,12,2025,134,panjang (7-15 mnt),62,8,1,0,1.0,malaysia,1,3,4.466666666666667,430595.60000000003,sangat_bagus
zHYEW63Uivw,ORGANISASI BENTUKAN MALAYSIA MIRIP BRICS ANCAM PERPISAHAN⁉️NEGARA ANGGOTA PILIH MENDEKATI INDONESIA,"Oct 3, 2025",659.0,92062.0,0:04:19,39.45,0.0,0.0,108.0,18.0,959.0,24.0,97.56,37.0,695.0,0.0,0.0,15235.298,286070.294,0.0,286070.294,520128.157,65876.0,9593.628,7895.564,54216.0,3272.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.0,110.4475,0.2246,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,92062.0,6647.8037,90.0,301305.593,709339.0,10.85,259.0,659.0,2025-10-03,0.010416892963437683,0.007549260281114901,0.0004019030653255415,0.024415055951169887,0.018368056309878127,0.3930197268588771,3.2728551736872977,90.0,0.0009776020507918576,0.1085,0.1297856173141474,0,4,Friday,10,2025,195,panjang (7-15 mnt),99,11,0,1,1.0,malaysia,1,2,4.316666666666666,397400.9666666666,sangat_bagus
Jt3HgSwSpto,"GAZA KIBARKAN BENDERA INDONESIA TANDA TERIMAKASIH KE PRABOWO, MALAYSIA MALAH KIBARKAN BENDERA ISRAEL","Oct 23, 2025",570.0,91958.0,0:03:19,35.05,0.0,0.0,177.0,24.0,1280.0,13.0,98.99,62.0,229.0,0.0,0.0,6493.415,232928.968,0.0,232928.968,423506.887,60571.0,8082.964,6991.908,52395.0,2603.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,50.2767,0.1938,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,91958.0,5102.6518,153.0,239422.383,688348.0,11.23,199.0,570.0,2025-10-23,0.013919397986037104,0.0024902672959394505,0.0006742208399486723,0.010054137664346482,0.017083886121925226,0.34912280701754383,2.6036058091737533,153.0,0.0016638030405184976,0.11230000000000001,0.13359231086601545,0,3,Thursday,10,2025,175,panjang (7-15 mnt),100,13,0,0,1.0,israel_palestina,2,5,3.316666666666667,304994.0333333333,sangat_bagus
Uq8Ya12SSD4,"PRABOWO DIARAK RATUSAN RIBU WARGA MESIR DIANGGAP BAWA PERDAMAIAN PALESTINA, MALAYSIA TAK DIANGGAP‼️","Oct 15, 2025",636.0,91353.0,0:03:55,37.09,0.0,0.0,214.0,37.0,1513.0,18.0,98.82,57.0,239.0,0.0,0.0,4233.213,308514.412,0.0,308514.412,560935.351,82380.0,7903.058,6809.121,70977.0,3423.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,34.9185,0.2149,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,91353.0,5986.0007,177.0,312747.625,621000.0,13.11,235.0,636.0,2025-10-15,0.016562127133208544,0.002616224973454621,0.000623953236346918,0.011757021554539516,0.01980230534301008,0.3694968553459119,3.4235068908519697,177.0,0.0019375389970772716,0.1311,0.1471062801932367,0,2,Wednesday,10,2025,183,panjang (7-15 mnt),99,13,0,1,1.0,israel_palestina,1,4,3.9166666666666665,357799.25,sangat_bagus
m2pYD4ElMPg,DUNIA TERKEJUT‼️IRAN MINTA INDONESIA HANCURKAN PROPAGANDA ISRAEL❗GANDENG ARAB SATUKAN TIMUR TENGAH⁉️,"Jul 5, 2025",513.0,90538.0,0:03:09,36.88,0.0,0.0,189.0,11.0,618.0,11.0,98.25,37.0,81.0,0.0,1.0,1805.468,192365.338,0.0,192365.338,349755.733,59968.0,6502.97,5832.373,53784.0,2160.851,0.0,67.0,1193.0,27188.062,1.0,1968.463,1468.155,0.0,332.0,16.5314,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,90538.0,4758.6433,178.0,195638.961,505143.0,15.52,189.0,513.0,2025-07-05,0.006825863173474121,0.0008946519693388412,0.00040866818352514967,0.017488076311605722,0.008129183326338113,0.3684210526315789,2.160849157259935,178.0,0.0019660253153372066,0.1552,0.17923241537544815,0,5,Saturday,7,2025,285,panjang (7-15 mnt),100,11,1,1,1.0,israel_palestina,1,1,3.15,285194.7,sangat_bagus
TNpNQcfEzSc,"MEMANAS‼ DPR MALAYSIA DESAK RI, MINTA TKI DIKEMBALIKAN KE MALAYSIA KARENA BANGLA MEMBLUDAK","Oct 7, 2025",600.0,89040.0,0:03:34,35.67,0.0,0.0,178.0,14.0,805.0,38.0,95.49,75.0,1020.0,0.0,0.0,4262.59,299690.205,0.0,299690.205,544891.236,77769.0,8028.455,7006.535,67870.0,3413.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,34.2397,0.2065,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,89040.0,5293.6146,164.0,303952.796,791673.0,10.2,214.0,600.0,2025-10-07,0.009040880503144654,0.011455525606469003,0.0008423180592991914,0.045077105575326216,0.02133872416891285,0.3566666666666667,3.41366572327044,164.0,0.0018418688230008985,0.102,0.11247067918193497,0,1,Tuesday,10,2025,191,panjang (7-15 mnt),90,13,0,1,1.0,malaysia,1,2,3.566666666666667,317576.0,sangat_bagus
SrSyczDCCRo,BIKIN NGAKAK SE-ASEAN‼ MALAYSIA SAKIT HATI DILECEHKAN AMERIKA SERIKAT DONALD TRUMP DI KTT ASEAN 2025,"Oct 28, 2025",605.0,88519.0,0:04:34,45.32,0.0,0.0,83.0,23.0,1019.0,24.0,97.7,33.0,213.0,0.0,0.0,10405.727,298710.286,0.0,298710.286,543109.111,75397.0,8729.553,7203.325,62215.0,3492.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,74.0738,0.2013,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,88519.0,6741.6086,60.0,309116.013,615999.0,12.43,274.0,605.0,2025-10-28,0.011511652865486506,0.0024062630621674444,0.0003728013194907308,0.023010546500479387,0.014290717247144681,0.45289256198347105,3.4920865915792088,60.0,0.0006778205808922378,0.1243,0.14369990860374773,0,1,Tuesday,10,2025,170,panjang (7-15 mnt),100,15,0,1,1.0,amerika_barat,2,4,4.566666666666666,404236.76666666666,sangat_bagus
5NxreVE-TIg,"KOCAK PARAH‼ YEL-YEL TNI INDONESIA VS VIETNAM VS MALAYSIA, NETIZEN: “BEDA KELAS!”","Jul 25, 2025",945.0,88469.0,0:05:28,34.79,0.0,0.0,163.0,4.0,572.0,32.0,94.7,22.0,70.0,0.0,5.0,11062.059,319757.293,0.0,319757.293,581375.991,80659.0,9088.118,7207.825,63971.0,3771.958,0.0,62.0,2295.0,114880.074,4.0,11904.574,2882.343,0.0,995.0,84.295,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,2.24,12747.0,88469.0,8079.1556,159.0,333701.694,688375.0,10.85,328.0,945.0,2025-07-25,0.0064655416021431236,0.0007912376086538788,0.00024867467700550477,0.052980132450331126,0.007505453887802507,0.3470899470899471,3.771961862347263,159.0,0.0017972397110852388,0.1085,0.12851861267477754,0,4,Friday,7,2025,265,sangat panjang (>15 mnt),81,12,0,1,1.0,malaysia,1,3,5.466666666666667,483630.5333333333,sangat_bagus
CDhMUr3rYgM,"SUDAN–ANGOLA–ETHIOPIA GABUNG INDONESIA, MALAYSIA MAKIN PANIK BESAR","Dec 2, 2025",600.0,88329.0,0:04:05,40.93,0.0,0.0,112.0,21.0,1371.0,18.0,98.7,43.0,176.0,0.0,0.0,7837.161,377986.57,0.0,377986.57,687248.103,85301.0,9729.982,8056.741,70632.0,4368.029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,938.0,60.0639,0.1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,2.83,23770.0,88329.0,6025.0191,91.0,385823.731,486882.0,15.6,245.0,600.0,2025-12-02,0.01552151614984886,0.001992550577952881,0.00048681633438621516,0.012958963282937365,0.018000883062187955,0.4083333333333333,4.368030103363561,91.0,0.0010302392192824553,0.156,0.1814176740976253,0,1,Tuesday,12,2025,135,panjang (7-15 mnt),66,7,1,0,1.0,malaysia,1,1,4.083333333333333,360676.75,sangat_bagus
FQ-b7lmcAfM,MALAYSIA TERKEJUT! MANUVER SENYAP RI-RUSIA SELAMATKAN BURKINA FASO DARI JAJAHAN PRANCIS & AS!,"Dec 25, 2025",656.0,87932.0,0:05:01,46.03,0.0,0.0,146.0,40.0,1538.0,19.0,98.78,68.0,199.0,0.0,30.0,6564.336,351287.746,0.0,351287.746,638704.697,87839.0,8825.423,7271.311,72371.0,4583.783,0.0,1108.0,128820.0,908964.769,18.0,0.0,45209.306,0.0,645.0,51.8813,0.2154,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,1.03,42554.0,87932.0,7376.1553,106.0,403061.388,682989.0,11.37,301.0,656.0,2025-12-25,0.017490788336441795,0.0022631124050402586,0.0007733248419233043,0.012202954399486191,0.02052722558340536,0.45884146341463417,4.583785061183642,106.0,0.0012054769594686803,0.1137,0.12874585095806815,0,3,Thursday,12,2025,112,panjang (7-15 mnt),93,13,0,0,1.0,malaysia,1,3,5.016666666666667,441125.5333333333,sangat_bagus
y_2BE9NtpDs,NGAKAK GAK KETULUNGAN‼ YEL-YEL TARUNA INDONESIA MENGGELEGAR VS MALAYSIA BEDA JAUH,"Jul 19, 2025",1050.0,86691.0,0:05:28,31.33,0.0,0.0,277.0,15.0,632.0,33.0,95.04,36.0,110.0,0.0,0.0,6554.21,305858.477,0.0,305858.477,556105.937,80430.0,8431.085,6914.161,65959.0,3603.746,0.0,53.0,1314.0,0.0,0.0,12693.582,0.0,0.0,619.0,57.7817,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,2.1,11578.0,86691.0,7921.0004,262.0,312412.687,583297.0,12.45,328.0,1050.0,2025-07-19,0.007290260811387572,0.0012688745083111281,0.0004152680209018237,0.04962406015037594,0.008974403340600524,0.31238095238095237,3.6037499509753026,262.0,0.0030222283743410504,0.1245,0.14862239990948006,0,5,Saturday,7,2025,271,sangat panjang (>15 mnt),81,11,0,1,1.0,malaysia,1,1,5.466666666666667,473910.8,sangat_bagus
vfdHofmAQW0,"HEBOH‼ MALAYSIA JADI LAWAKAN DUNIA, PRESENTER AMERIKA EJEK MALAYSIA","Oct 30, 2025",618.0,83815.0,0:04:34,44.43,0.0,0.0,83.0,11.0,1085.0,34.0,96.96,90.0,563.0,0.0,0.0,8018.339,319526.636,0.0,319526.636,580957.468,81284.0,8624.153,7147.255,67364.0,3907.95,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,799.0,61.9098,0.2047,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,83815.0,6392.1304,72.0,327544.975,626414.0,11.95,274.0,618.0,2025-10-30,0.012945176877647199,0.006717174730060252,0.0010737934737218874,0.03038427167113494,0.02073614508142934,0.44336569579288027,3.907951738948875,72.0,0.0008590347789775099,0.1195,0.1338012879661055,0,3,Thursday,10,2025,168,panjang (7-15 mnt),67,9,1,1,1.0,malaysia,1,2,4.566666666666666,382755.1666666666,sangat_bagus
RSOmFoI0ALw,"UNI EROPA GUGAT RI‼️ PRODUK ASLI RI KUASAI DUNIA, EROPA TAK PERCAYA INDONESIA SEMAJU INI","Sep 15, 2025",601.0,82053.0,0:03:56,39.42,8.0,720.0,181.0,20.0,1095.0,24.0,97.86,158.0,140.0,0.0,0.0,9202.877,312432.356,0.0,312432.356,568058.903,71096.0,9701.619,7990.026,58553.0,3919.849,0.0,54.0,908.0,0.0,0.0,0.0,0.0,0.0,1009.0,64.6411,0.2079,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,82053.0,5399.7735,161.0,321635.232,449958.0,15.63,236.0,601.0,2025-09-15,0.013345033088369712,0.0017062142761385933,0.0019255846830706982,0.021447721179624665,0.016976832047579004,0.39267886855241263,3.9198473181967755,161.0,0.001962146417559382,0.1563,0.18235701998853227,0,0,Monday,9,2025,213,panjang (7-15 mnt),88,15,0,1,1.0,amerika_barat,1,1,3.933333333333333,322741.8,sangat_bagus
l50778YmcWg,TNI BERSIAP KE GAZA‼ MALAYSIA KAGET INDONESIA SANGAT DIHORMATI DI DUNIA SEMENTARA MEREKA DIABAIKAN,"Oct 16, 2025",540.0,81862.0,0:03:06,34.57,0.0,0.0,133.0,14.0,861.0,14.0,98.4,26.0,117.0,0.0,9.0,2150.78,193966.31,0.0,193966.31,352665.959,58367.0,6833.949,6042.215,51605.0,2590.022,0.0,123.0,1641.0,456280.119,6.0,15786.675,15907.3,0.0,344.0,18.1143,0.191,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,81862.0,4245.511,119.0,212024.39,668857.0,10.97,186.0,540.0,2025-10-16,0.01051770052038797,0.0014292345654882607,0.0003176076812196135,0.016,0.012264542767095845,0.34444444444444444,2.590022110380885,119.0,0.0014536659255820772,0.1097,0.12239088474815991,0,3,Thursday,10,2025,182,panjang (7-15 mnt),98,14,1,1,1.0,israel_palestina,1,3,3.1,253772.2,bagus
dPNRO-nP6p0,GEMPAR SEMUA TERJAWAB‼  NEGARA ARAB TAK MAU MALAYSIA DIUNDANG DI KTT DAMAI GAZA 2025,"Oct 19, 2025",724.0,81513.0,0:04:52,40.42,0.0,0.0,170.0,12.0,915.0,27.0,97.13,84.0,435.0,0.0,0.0,6350.259,331169.226,0.0,331169.226,602125.973,79815.0,9187.573,7544.02,65537.0,4140.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,48.592,0.2397,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,81513.0,6625.7727,158.0,337519.485,591441.0,12.17,292.0,724.0,2025-10-19,0.01122520334179824,0.0053365720805270325,0.0010305104707224616,0.028662420382165606,0.017592285893047736,0.40331491712707185,4.14068289720658,158.0,0.0019383411235017727,0.1217,0.1378210168047193,0,6,Sunday,10,2025,179,panjang (7-15 mnt),84,14,1,1,1.0,israel_palestina,1,3,4.866666666666666,396696.6,sangat_bagus
6RdBKU9QTfI,KLAIM DIASPORA SURINAME ASAL MELAYU⁉️MALAYSIA DI PERMALUKAN MAHASISWA SURINAME ASLI INDONESIA‼️,"Jul 13, 2025",534.0,81318.0,0:03:56,44.29,0.0,0.0,174.0,15.0,732.0,15.0,97.99,68.0,348.0,0.0,0.0,7832.178,219265.921,0.0,219265.921,398664.997,60848.0,7127.928,6551.818,55930.0,2792.716,0.0,103.0,1612.0,0.0,0.0,0.0,0.0,0.0,925.0,58.4136,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,81318.0,5342.5479,159.0,227098.099,563137.0,12.79,236.0,534.0,2025-07-13,0.00900169704124548,0.0042794953146904745,0.0008362232224107824,0.020080321285140562,0.014117415578346738,0.4419475655430712,2.792716237487395,159.0,0.0019552866524016822,0.12789999999999999,0.14440180631000982,0,6,Sunday,7,2025,277,panjang (7-15 mnt),95,11,1,1,1.0,malaysia,2,3,3.933333333333333,319850.8,sangat_bagus
zZyU9I8ujNI,"MALAYSIA NEKAT DATANG KE G20 AFRIKA, TRUMP SAMPAI PERINGATKAN MALAYSIA, INDONESIA MAKIN BERSINAR","Nov 21, 2025",600.0,80861.0,0:04:12,42.0,0.0,0.0,43.0,10.0,894.0,26.0,97.17,35.0,690.0,0.0,0.0,7978.801,334292.45,0.0,334292.45,607804.112,74614.0,9730.003,8145.979,62467.0,4232.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,57.0929,0.1999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,80861.0,5660.5827,33.0,342271.251,451627.0,15.91,252.0,600.0,2025-11-21,0.01105600969565056,0.00853316184563634,0.0004328415428945969,0.02826086956521739,0.020022013084181497,0.42,4.2328347534658235,33.0,0.0004081077404434771,0.1591,0.17904376841951433,0,4,Friday,11,2025,146,panjang (7-15 mnt),96,13,1,0,1.0,malaysia,1,1,4.2,339616.2,sangat_bagus
